timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
1437196589.50052404,418471,-352079556,1490435535,587890,330,43,13,15,32480
1437196589.74752402,418871,-352079560,1490435526,587880,320,43,13,14,32484
1437196590.02058005,419071,-352079562,1490435520,587860,300,43,12,13,32488
1437196590.36391997,419292,-352079560,1490435513,587840,280,42,12,12,32491
1437196590.74186802,419672,-352079555,1490435501,587830,270,43,13,12,32492
1437196591.19621587,419872,-352079553,1490435499,587820,260,42,12,11,32495
1437196591.46438003,420292,-352079552,1490435503,587800,240,43,12,11,32498
1437196591.77562404,420472,-352079554,1490435502,587760,200,42,12,9,32502
1437196592.12661982,420892,-352079559,1490435497,587740,180,42,12,8,32507
1437196592.53974795,421292,-352079560,1490435496,587720,160,42,11,8,32511
1437196592.77982783,421492,-352079561,1490435493,587680,120,41,11,7,32512
1437196593.01930404,421872,-352079562,1490435489,587650,90,40,10,6,32515
1437196593.44418001,422272,-352079561,1490435489,587630,70,40,10,6,32520
1437196593.78325605,422672,-352079557,1490435483,587630,70,40,10,7,32523
1437196594.02935600,423092,-352079559,1490435479,587620,60,40,9,7,32526
1437196594.51761198,423472,-352079564,1490435468,587600,40,40,9,6,32530
1437196594.93274784,423872,-352079571,1490435468,587580,20,41,9,6,32535
1437196595.27185583,424472,-352079574,1490435461,587540,-20,41,9,5,32539
1437196595.60315585,424872,-352079574,1490435455,587500,-60,40,8,3,32543
1437196595.93013597,425272,-352079581,1490435450,587460,-100,38,7,3,32546
1437196596.33629584,425672,-352079583,1490435442,587420,-140,38,7,2,32551
1437196597.10754800,426112,-352079585,1490435436,587380,-180,38,7,2,32555
1437196597.44981599,426472,-352079592,1490435435,587380,-180,37,6,3,32556
1437196597.75191593,426892,-352079596,1490435433,587370,-190,37,6,2,32560
1437196597.98697591,427272,-352079596,1490435437,587340,-220,37,6,2,32563
1437196598.44329596,427672,-352079590,1490435428,587340,-220,37,5,3,32566
1437196598.73842788,428112,-352079587,1490435432,587330,-230,36,5,4,32568
1437196599.07651997,428493,-352079583,1490435434,587370,-190,36,4,6,32572
1437196599.47765589,428873,-352079586,1490435438,587390,-170,36,4,7,32575
1437196599.79084802,429093,-352079587,1490435438,587430,-130,34,4,9,32578
1437196600.23107982,429474,-352079584,1490435437,587450,-110,36,4,9,32579
1437196600.46803999,429694,-352079584,1490435434,587470,-90,35,3,9,32582
1437196600.88820004,430094,-352079586,1490435436,587490,-70,35,3,10,32585
1437196601.29650784,430474,-352079586,1490435431,587500,-60,35,3,11,32586
1437196601.55047202,430675,-352079587,1490435431,587510,-50,34,3,11,32587
1437196601.86849999,431075,-352079591,1490435429,587540,-20,35,3,11,32591
1437196602.23580003,431275,-352079591,1490435429,587550,-10,34,3,11,32592
1437196602.54476404,431676,-352079592,1490435425,587560,0,35,3,11,32594
1437196602.90299582,432096,-352079593,1490435425,587560,0,35,3,11,32596
1437196603.24322391,432276,-352079594,1490435423,587570,10,34,2,11,32600
1437196603.51428795,432676,-352079593,1490435421,587570,10,36,3,11,32603
1437196603.75155187,432877,-352079594,1490435419,587570,10,35,3,11,32604
1437196603.99356389,433277,-352079592,1490435415,587560,0,35,3,10,32605
1437196604.41071582,433678,-352079596,1490435411,587560,0,35,3,10,32606
1437196604.81884789,433878,-352079598,1490435409,587560,0,34,3,10,32608
1437196605.10098791,434278,-352079597,1490435410,587550,-10,36,3,9,32611
1437196605.58716798,434478,-352079596,1490435411,587540,-20,35,3,9,32612
1437196605.82430792,434879,-352079599,1490435415,587540,-20,36,3,8,32615
1437196606.06636786,435279,-352079599,1490435417,587560,0,36,3,9,32618
1437196606.42658401,435479,-352079600,1490435416,587560,0,35,3,9,32619
1437196606.76053596,435880,-352079601,1490435423,587560,0,36,3,9,32621
1437196607.24285984,436100,-352079601,1490435429,587560,0,36,3,9,32624
1437196607.48002791,436480,-352079594,1490435432,587560,0,36,3,8,32626
1437196607.72501183,436880,-352079594,1490435431,587550,-10,37,3,8,32627
1437196608.07324386,437080,-352079592,1490435431,587530,-30,36,3,7,32629
1437196608.34719992,437481,-352079590,1490435433,587530,-30,36,3,7,32630
1437196608.69663191,437861,-352079594,1490435435,587540,-20,37,3,7,32633
1437196608.93772388,438281,-352079591,1490435434,587530,-30,38,3,7,32635
1437196609.31886005,438681,-352079590,1490435432,587510,-50,38,3,6,32636
1437196609.53973985,438881,-352079591,1490435432,587490,-70,37,3,5,32638
1437196609.88700795,439282,-352079598,1490435428,587460,-100,36,3,5,32640
1437196610.45242786,439682,-352079601,1490435422,587460,-100,36,3,5,32641
1437196610.86575985,440102,-352079602,1490435421,587450,-110,36,3,5,32643
1437196611.21860003,440282,-352079602,1490435422,587440,-120,35,3,5,32645
1437196611.48579192,440662,-352079595,1490435424,587420,-140,36,3,4,32646
1437196611.89890385,440882,-352079594,1490435419,587430,-130,35,3,4,32647
1437196612.48204398,441282,-352079592,1490435415,587430,-130,35,3,4,32647
1437196612.73124003,441682,-352079589,1490435410,587430,-130,35,3,5,32648
1437196612.98026800,441882,-352079585,1490435408,587430,-130,33,3,4,32650
1437196613.31239986,442282,-352079590,1490435407,587420,-140,34,3,4,32652
1437196613.55650783,442682,-352079584,1490435411,587410,-150,33,3,4,32654
1437196613.97769594,443062,-352079583,1490435412,587360,-200,33,3,2,32655
1437196614.32280397,443482,-352079584,1490435411,587340,-220,33,3,2,32655
1437196614.59095597,443882,-352079585,1490435415,587310,-250,33,3,1,32655
1437196615.00415993,444282,-352079590,1490435416,587290,-270,33,3,1,32657
1437196615.49501586,444682,-352079583,1490435411,587270,-290,32,3,1,32657
1437196615.83667588,445062,-352079577,1490435417,587250,-310,32,2,1,32660
1437196616.27983189,445462,-352079578,1490435422,587250,-310,32,2,1,32662
1437196616.66790795,445862,-352079582,1490435426,587260,-300,32,2,2,32665
1437196616.93287182,446282,-352079585,1490435432,587280,-280,32,2,3,32667
1437196617.19402003,446682,-352079586,1490435432,587290,-270,32,1,3,32669
1437196617.57316804,447082,-352079589,1490435439,587290,-270,32,1,4,32669
1437196618.01437187,447482,-352079590,1490435439,587320,-240,32,1,4,32671
1437196618.35554004,447882,-352079586,1490435440,587330,-230,32,1,5,32674
1437196618.72861600,448102,-352079584,1490435444,587340,-220,33,1,5,32677
1437196619.14794397,448482,-352079587,1490435449,587330,-230,33,1,5,32678
1437196619.56104803,448882,-352079587,1490435449,587320,-240,33,2,4,32679
1437196619.97121596,449082,-352079589,1490435453,587310,-250,34,2,3,32681
1437196620.48743582,449482,-352079593,1490435455,587290,-270,33,2,3,32683
1437196620.72452402,449882,-352079589,1490435462,587290,-270,34,2,3,32683
1437196620.96161199,450102,-352079589,1490435464,587310,-250,34,2,3,32684
1437196621.31695986,450482,-352079592,1490435465,587290,-270,34,1,2,32685
1437196621.79097986,450682,-352079592,1490435465,587270,-290,35,1,2,32686
1437196622.15721989,451083,-352079589,1490435472,587240,-320,34,2,1,32685
1437196622.39216805,451482,-352079587,1490435469,587230,-330,35,1,1,32686
1437196622.65943193,451683,-352079586,1490435468,587200,-360,35,1,1,32688
1437196622.98237991,452103,-352079589,1490435469,587180,-380,34,1,0,32688
1437196623.52079582,452482,-352079595,1490435466,587160,-400,35,1,0,32688
1437196624.06599188,452683,-352079595,1490435465,587170,-390,35,0,0,32690
1437196624.42010403,453082,-352079594,1490435464,587160,-400,35,0,0,32690
1437196624.74528003,453483,-352079591,1490435461,587200,-360,35,0,1,32691
1437196625.05633187,453862,-352079591,1490435468,587190,-370,35,0,1,32693
1437196625.56154394,454283,-352079595,1490435480,587190,-370,35,0,1,32696
1437196625.81059194,454683,-352079598,1490435488,587180,-380,35,0,1,32696
1437196626.07908392,455283,-352079590,1490435492,587170,-390,34,-1,1,32698
1437196626.42488384,455683,-352079590,1490435491,587200,-360,33,-1,2,32699
1437196626.81608796,456103,-352079589,1490435489,587210,-350,34,-1,3,32701
1437196627.21227193,456663,-352079585,1490435493,587230,-330,32,-1,4,32703
1437196627.73141599,457063,-352079593,1490435496,587240,-320,34,-1,4,32706
1437196628.24372387,457683,-352079594,1490435498,587250,-310,33,-1,4,32707
1437196628.56581593,458104,-352079587,1490435496,587250,-310,33,-1,4,32708
1437196629.10510397,458484,-352079582,1490435495,587260,-300,32,-1,4,32709
1437196629.90136790,458884,-352079580,1490435492,587250,-310,34,-1,3,32710
1437196630.47462797,459285,-352079583,1490435494,587280,-280,32,-1,5,32710
1437196630.82983994,459685,-352079582,1490435496,587280,-280,33,-1,5,32713
1437196631.07277989,459885,-352079585,1490435489,587270,-290,33,0,4,32716
1437196631.56004405,460286,-352079585,1490435484,587270,-290,32,0,4,32718
1437196631.81128788,460666,-352079584,1490435486,587280,-280,33,0,4,32719
1437196632.13958383,461067,-352079585,1490435493,587300,-260,31,0,4,32720
1437196632.55551600,461467,-352079585,1490435496,587310,-250,32,-1,5,32720
1437196632.89958000,461867,-352079590,1490435500,587280,-280,33,0,3,32721
1437196633.32767582,462267,-352079591,1490435505,587260,-300,33,0,2,32721
1437196633.55509186,462668,-352079588,1490435511,587260,-300,34,0,2,32721
1437196633.94115996,463088,-352079586,1490435520,587250,-310,33,0,2,32721
1437196634.17405605,463488,-352079588,1490435519,587250,-310,34,0,2,32722
1437196634.45843983,463689,-352079587,1490435519,587260,-300,33,0,2,32722
1437196634.92851186,464109,-352079585,1490435519,587260,-300,34,0,2,32722
1437196635.43260002,464489,-352079580,1490435522,587260,-300,34,0,2,32723
1437196635.76303601,464890,-352079564,1490435553,587250,-310,34,0,1,32723
1437196636.17843199,465090,-352079559,1490435558,587250,-310,33,0,1,32725
1437196636.52921987,465470,-352079560,1490435558,587260,-300,33,0,2,32726
1437196636.77330804,465891,-352079564,1490435557,587280,-280,33,0,2,32726
1437196637.00335598,466111,-352079564,1490435556,587270,-290,33,0,1,32728
1437196637.29744005,466491,-352079565,1490435556,587280,-280,31,0,2,32728
1437196637.57267594,466891,-352079559,1490435552,587280,-280,32,0,1,32728
1437196638.03169203,467291,-352079555,1490435552,587270,-290,32,0,2,32728
1437196638.44205594,467691,-352079554,1490435558,587290,-270,31,0,2,32728
1437196638.66908002,467871,-352079556,1490435557,587270,-290,32,0,1,32729
1437196639.01523995,468271,-352079558,1490435555,587280,-280,33,0,1,32728
1437196639.31924391,468691,-352079555,1490435552,587280,-280,33,0,2,32728
1437196639.70348382,469091,-352079551,1490435548,587260,-300,33,0,1,32728
1437196640.04974794,469291,-352079550,1490435548,587250,-310,33,0,1,32728
1437196640.32362795,469671,-352079547,1490435553,587250,-310,33,0,1,32729
1437196640.67589998,470111,-352079543,1490435558,587260,-300,33,0,1,32729
1437196641.13714385,470271,-352079543,1490435558,587250,-310,34,0,1,32729
1437196641.55514002,470671,-352079540,1490435559,587240,-320,34,0,1,32729
1437196641.86839986,470891,-352079542,1490435561,587250,-310,34,0,1,32730
1437196642.21757984,471291,-352079543,1490435565,587260,-300,34,1,1,32732
1437196642.57077193,471471,-352079542,1490435566,587260,-300,35,0,1,32732
1437196642.80078793,471871,-352079538,1490435557,587270,-290,35,0,1,32732
1437196643.21898389,472111,-352079535,1490435551,587270,-290,35,0,1,32732
1437196643.46601605,472491,-352079533,1490435550,587290,-270,35,0,2,32732
1437196643.80415988,472671,-352079532,1490435551,587280,-280,35,0,1,32734
1437196644.05118799,473091,-352079530,1490435555,587280,-280,35,0,1,32733
1437196644.40146804,473291,-352079533,1490435557,587280,-280,35,-1,1,32734
1437196644.64258003,473691,-352079531,1490435554,587270,-290,35,-1,1,32732
1437196644.87268782,473871,-352079531,1490435553,587290,-270,35,-1,1,32733
1437196645.28081989,474271,-352079528,1490435555,587290,-270,34,-2,2,32734
1437196645.53887200,474671,-352079527,1490435558,587280,-280,33,-2,1,32736
1437196645.87710786,474892,-352079526,1490435559,587260,-300,33,-2,0,32736
1437196646.12109184,475291,-352079529,1490435559,587250,-310,33,-2,0,32737
1437196646.56831598,475692,-352079533,1490435564,587230,-330,33,-2,0,32739
1437196646.88443589,475872,-352079532,1490435568,587220,-340,33,-2,0,32739
1437196647.19560385,476272,-352079534,1490435571,587240,-320,32,-2,0,32740
1437196647.61173582,476673,-352079533,1490435568,587220,-340,32,-2,0,32739
1437196647.91798401,477073,-352079535,1490435572,587240,-320,33,-2,0,32740
1437196648.16698003,477273,-352079537,1490435573,587230,-330,33,-2,0,32740
1437196648.43906784,477673,-352079536,1490435567,587200,-360,32,-2,0,32741
1437196648.77732801,478114,-352079537,1490435564,587220,-340,32,-2,0,32742
1437196649.05337191,478474,-352079532,1490435562,587220,-340,32,-2,0,32743
1437196649.42255998,478674,-352079532,1490435560,587230,-330,32,-2,0,32743
1437196649.68258405,479075,-352079527,1490435557,587230,-330,32,-2,0,32745
1437196650.05773997,479295,-352079529,1490435554,587220,-340,31,-2,0,32747
1437196650.41087198,479675,-352079523,1490435554,587200,-360,32,-1,0,32747
1437196650.66907191,479875,-352079520,1490435556,587190,-370,32,-1,0,32747
1437196650.92425203,480115,-352079520,1490435557,587190,-370,32,-1,0,32747
1437196651.33854389,480476,-352079519,1490435558,587180,-380,32,-1,0,32747
1437196651.64144397,480876,-352079519,1490435556,587180,-380,32,-1,0,32746
1437196651.95761204,481077,-352079520,1490435554,587170,-390,32,-1,0,32748
1437196652.39701986,481477,-352079513,1490435540,587160,-400,32,-1,-1,32748
1437196652.63903189,481677,-352079511,1490435538,587150,-410,32,0,-1,32749
1437196653.14818382,481877,-352079509,1490435538,587140,-420,32,-1,-1,32748
1437196653.43511987,482277,-352079506,1490435533,587130,-430,33,-1,-1,32748
1437196653.67533994,482678,-352079503,1490435527,587120,-440,33,-1,-1,32749
1437196653.99340391,483078,-352079501,1490435521,587120,-440,33,-1,-1,32750
1437196654.33561587,483478,-352079498,1490435516,587130,-430,33,-1,0,32750
1437196654.57370782,483678,-352079498,1490435513,587140,-420,35,-1,0,32749
1437196654.81972384,484099,-352079498,1490435516,587140,-420,33,-1,0,32750
1437196655.31208801,484479,-352079502,1490435522,587130,-430,34,-1,0,32749
1437196655.54309583,484880,-352079499,1490435519,587150,-410,34,-1,0,32748
1437196656.04740000,485280,-352079498,1490435518,587160,-400,33,-1,0,32746
1437196656.34148788,485680,-352079498,1490435515,587170,-390,34,-2,1,32746
1437196656.66858792,485880,-352079502,1490435519,587150,-410,34,-1,0,32746
1437196657.08177996,486281,-352079507,1490435519,587170,-390,33,-1,1,32746
1437196657.44301605,486681,-352079506,1490435519,587160,-400,32,-1,0,32746
1437196657.67900801,487082,-352079509,1490435520,587140,-420,33,-1,0,32745
1437196658.11606789,487282,-352079509,1490435522,587130,-430,33,-1,0,32744
1437196658.47933984,487682,-352079506,1490435532,587140,-420,32,-1,0,32747
1437196658.71339583,487882,-352079508,1490435532,587140,-420,33,0,0,32748
1437196658.95750785,488282,-352079512,1490435546,587140,-420,33,0,0,32748
1437196659.20267200,488482,-352079510,1490435547,587140,-420,33,0,0,32748
1437196659.54087186,488883,-352079509,1490435542,587160,-400,33,0,0,32747
1437196659.81785202,489083,-352079511,1490435539,587170,-390,33,0,1,32748
1437196660.19999599,489483,-352079509,1490435539,587170,-390,33,0,1,32747
1437196660.55466390,489683,-352079506,1490435542,587160,-400,33,0,1,32747
1437196660.80641603,490103,-352079505,1490435550,587160,-400,33,0,1,32746
1437196661.21943593,490283,-352079505,1490435553,587160,-400,33,0,1,32747
1437196661.63365602,490683,-352079508,1490435559,587160,-400,34,0,1,32745
1437196661.88679194,490883,-352079509,1490435560,587160,-400,34,0,1,32748
1437196662.46695590,491283,-352079508,1490435557,587150,-410,33,0,1,32748
1437196662.78119993,491483,-352079506,1490435556,587150,-410,33,0,0,32749
1437196663.02630401,491883,-352079504,1490435553,587140,-420,33,0,0,32749
1437196663.43948388,492103,-352079502,1490435549,587110,-450,33,0,0,32749
1437196663.70452785,492483,-352079500,1490435548,587110,-450,33,0,0,32748
1437196663.95825982,492683,-352079497,1490435549,587100,-460,33,0,0,32747
1437196664.37280798,493083,-352079499,1490435547,587100,-460,33,0,0,32748
1437196664.75597191,493283,-352079506,1490435545,587100,-460,34,0,0,32750
1437196664.99911594,493683,-352079515,1490435544,587080,-480,34,0,0,32750
1437196665.51134801,494103,-352079515,1490435540,587070,-490,34,0,0,32749
1437196665.76049590,494283,-352079517,1490435537,587080,-480,33,0,0,32751
1437196665.98950005,494683,-352079518,1490435529,587080,-480,34,-1,0,32752
1437196666.39770794,495083,-352079518,1490435527,587080,-480,34,-1,0,32754
1437196666.81084800,495483,-352079514,1490435526,587090,-470,34,-1,0,32752
1437196667.07204390,495883,-352079512,1490435526,587080,-480,33,-1,0,32753
1437196667.47708797,496283,-352079514,1490435526,587080,-480,34,-1,0,32755
1437196667.79153585,496883,-352079514,1490435524,587090,-470,33,-1,1,32754
1437196668.04156804,497283,-352079511,1490435525,587100,-460,32,-2,1,32756
1437196668.46845198,497683,-352079509,1490435519,587110,-450,33,-1,1,32752
1437196668.83713198,498103,-352079506,1490435515,587130,-430,33,-1,2,32752
1437196669.50295997,498684,-352079509,1490435515,587140,-420,33,-2,2,32751
